image,label
7b6f7467-e194-49e6-b076-f69f32655172,tricorn
d05fa1e3-4463-4f69-92bc-d6c07cd74953,tricorn
587affe5-3691-4d75-890d-9cfc8774b290,tricorn
9979a0ca-1141-4338-b0af-31e88cc364f3,tricorn
856bf0ee-62c2-4005-88c8-d7707c2977b2,tricorn
e9779e88-047f-4f1d-a72c-7ccfba2c829d,tricorn
d5fd776a-18ba-4693-93ce-562b25a14a57,tricorn
a72aa0f8-1ec4-4873-80a0-92eca4de8242,tricorn
e0b3b8b0-d744-433b-b403-20025bc228b8,tricorn
402a20c6-85c6-402c-8c13-f45cee0e4657,tricorn
991200dc-179b-452d-8bb7-7564c81cd9cf,tricorn
6a131cc9-716f-4d06-bd00-089e57a3b296,tricorn
01f2de3e-81b7-4b16-8f6d-18ea53cd7c97,tricorn
65123fb0-5a33-472d-8cb0-088f4799887b,tricorn
6dbfb9a9-9c79-41e5-b819-e32c7759d18f,tricorn
ad79e2cd-ee77-4d6e-997e-587c1e9e4087,tricorn
25a83025-a147-4142-aca3-8de99afaeb8c,tricorn
3b21491b-174a-4c74-aaf7-7f19783f3d63,tricorn
14b43447-a7a5-4369-a336-80431a4f0f9e,tricorn
3803f0ad-6a0d-4046-8a8c-d35c9153ba4e,tricorn
a20ad0d4-a5d4-4481-9d84-1cfb6429d240,tricorn
e269d55c-12f2-41d9-a44b-7147bef794fc,tricorn
94ce3b05-6a64-4d64-9e8e-8adf38aa0f40,tricorn
795697cf-5549-4c89-bdfb-4cf38dee03e2,tricorn
8a3f2580-a463-4a41-8a9b-29505a211f68,tricorn
2f060198-0fbd-4dc3-a81c-5ec960799742,tricorn
73219b50-6e9d-42dd-aa9e-aa01b9d15065,tricorn
6c8fc10e-ba3a-4fb5-9026-203298a9fbfd,tricorn
4de775e5-ee44-4f18-afe4-9a662c6b523c,tricorn
bbc6ae97-61be-4467-a8dc-5dc457d9c533,tricorn
77019a5b-062d-4f1b-8110-027b02d1a7b3,tricorn
737621ff-2db8-42fe-9561-4b1f61e3b27c,tricorn
66bc608d-7dda-409d-a990-20d5abc23ef1,tricorn
9e6a81ba-4409-4f2c-b3bf-f0b89ebde23b,tricorn
ee0732b5-c0f7-418d-ae33-8c93ac374657,tricorn
3b2c64b0-8abf-45d8-a436-a06edbdf1e59,tricorn
4a1f04c8-ec39-4b3a-8494-3ae71bdec622,tricorn
72f48bc4-bd2a-4b9c-bee2-be07300d2618,tricorn
428c1021-4a37-48d5-8ca0-c943badd9b8d,tricorn
0a2587e6-3b8c-4eb3-adce-c3e85d0bb1d2,tricorn
05ff423e-1ddb-4065-bb8e-83e42afe93a1,tricorn
f0ad7f44-1b87-4076-b2da-c3d72a1e3678,tricorn
c1eaf2f4-a869-4137-9e4a-9b448a37e69b,tricorn
31136c11-5517-4a41-90ec-4894a2a8eca7,tricorn
54ea9436-ab04-4b19-b158-63c5a520d8c4,tricorn
f5f66927-fcae-47c1-bce0-93204ff9b029,tricorn
21bcbf5a-6c0d-4553-a391-c01bbe826603,tricorn
feb4cd52-fd4e-4ff7-a0cc-6c914c87708d,tricorn
795ee956-fffa-4ab7-9c5a-aeab229478c0,tricorn
b463366f-7f00-4197-af58-3e62aac36a6f,tricorn
8fba374d-4c3c-4604-b5cc-241c3fe48e55,tricorn
60cf2b3b-5450-4505-8781-2b3df25618ab,tricorn
58ef14c5-5548-4685-8f4e-ccf50864f975,tricorn
9cbe395f-dd34-4611-9f49-eb7f182f816c,tricorn
1cc93d47-a4a3-41de-9fa8-9cb0ffda1265,tricorn
a4ebaee1-4052-4297-b99a-4f0ae3f7a2af,tricorn
8d79db89-7cee-49e1-873b-f6e4fb375c23,tricorn
38f5d33a-2945-4a21-80ca-647e578ec91f,tricorn
7d2ec2e1-e34a-440d-8277-70762a79d761,tricorn
0a939328-a07c-4f65-a1cf-186e900de471,tricorn
9dd38f71-fbd9-4421-9931-b09c8d03f402,tricorn
be929040-0812-478a-ac57-abd73806efab,tricorn
b91cbb37-a824-408f-8dd3-74a2d97687b9,tricorn
f4a8f0e7-3d9a-4477-ba89-1ad74a76d24d,tricorn
ee17db8b-36ad-4feb-9538-e230e67c8b0f,tricorn
17d7d5cd-967b-4887-8246-4dcda87ad9fd,tricorn
8614ddd3-f731-43a4-b6af-b5be1f9da7bf,tricorn
0ef79f5e-c9a3-40d1-811e-42b158d3e8ea,tricorn
6f60b0fa-e571-4922-8dfc-80f52c560504,tricorn
18d86491-9f23-4001-b0fe-5976ce2bf491,tricorn
865d88e1-9ea9-4a9b-8c0b-9e660e1556d6,tricorn
167287da-c0ca-4105-aeb4-a3ed43346b84,tricorn
b50381de-0c1e-4b52-8776-8a502f12de92,tricorn
f9422bb4-0195-4854-9937-7afc8367a773,tricorn
23d8ed58-d20c-4f25-aa43-c6367e94bb8d,tricorn
e4c47447-dc94-4ab0-937f-9a6483303be2,tricorn
ecf663ed-19b8-4e18-8251-3889f66b67d2,tricorn
91f4d765-a7da-4f03-97df-ee1ec7542b3a,tricorn
393ffdf5-5e87-4826-87bf-fe62bdd8431e,tricorn
d0f7e646-ef7a-41ee-adc7-b6a292051379,tricorn
e7ab53af-a43a-46a3-b820-eea4fa7b3336,tricorn
6356125a-6bb7-4b6d-a98b-ee12645ced39,tricorn
596cf6ba-72d3-45f7-b9c3-ccf3f55962ec,tricorn
0798aa5f-99ee-4320-a2b9-db4d810e5803,tricorn
784c5a58-7f6d-4207-9bcd-045d2a962ede,tricorn
6e2fe053-8733-4cdd-880f-a8b152c6c305,tricorn
0fa452e9-5ed6-4b8b-b83d-233387088daf,tricorn
ea506e6f-9e83-42d8-8857-fd01d52bd001,tricorn
db1c5e66-51fa-4c17-938f-8dc88b10e9fa,tricorn
d7e87a8c-ac03-42ed-9d53-d041dadcd7f7,tricorn
fb17643a-ca1c-4c0f-a1a9-437b1ccf568e,tricorn
19eb8876-5c9b-4457-a4c6-80f0289a6fc3,tricorn
6b08778e-92ed-4831-8606-81e3f32f43ac,tricorn
5ed0b30b-4e81-4c72-808d-fe041420aefa,tricorn
a4c35014-72fe-4f49-9b0c-34ce5bd37d10,tricorn
8dc52b3a-40c8-48d4-93cf-529868b4a1b8,tricorn
60c26210-cd5e-4edd-bd09-fa1417d28aeb,tricorn
33445ffc-98ba-47cc-aa8c-20ef66620599,tricorn
bef86c76-2c1e-4659-a852-49386e299a3f,tricorn
dfeace2f-ef0a-41b3-ad63-e1abe87901a0,tricorn
e53ca4c5-bd46-42f1-a294-cab0b5624035,tricorn
e4f87d69-a30d-403b-a7a9-4bbe702b99bd,tricorn
40706684-45a1-4761-9192-d54660a8194b,tricorn
b2c42121-e251-4028-a55b-f7b711e086b3,tricorn
7e80a1da-4578-474c-9236-5f2504cd2f11,tricorn
8aa25e5b-c8bb-49d5-bb1d-a3e25e34a6af,tricorn
22e0fbbb-6938-4c5a-854b-7244e337d264,tricorn
d1092b1b-3440-46c0-8ac6-18ea547f5923,tricorn
21f6471d-400a-4f4b-8679-d09558de98df,tricorn
52e9751d-43d0-45f3-96b2-422f0f503c08,tricorn
67622abc-b21c-4afe-91c9-31dfc2a89b7d,tricorn
ca7c2355-f7cc-4e71-80a7-eb8cffe84b43,tricorn
ca8b34f8-787a-4991-a191-2f0b48052652,tricorn
8d8a598a-9faa-4976-a408-b9afbe1ed820,tricorn
3c243190-9496-42d2-a838-24d9c7446d44,tricorn
efc55fba-13f9-40df-87f2-3fa605e2b151,tricorn
136160ad-645b-4caf-b75f-b52ad1dc973f,tricorn
a6a1b2bd-c601-4f37-9ccc-f4ce49c92510,tricorn
14a54328-9af2-4da9-8b36-8cd97cf0c143,tricorn
e3cfb931-3b69-4b4a-bb95-9cf3d4fc7a4f,tricorn
7ef9de2b-fa9c-4009-ad46-714d1f6e6157,tricorn
432737a7-4f56-416f-b866-9823d4b40a59,tricorn
ec2ae1e8-a13e-4b3c-8d3f-65c764492211,tricorn
96e2e973-f172-409b-b3e1-74225ffc4e1c,tricorn
99be4309-beff-45e9-b4bf-9da8f92e0527,tricorn
6c4fe33e-fd55-4ac5-97f4-205323ee833e,tricorn
b734939c-4c23-4f62-be88-e4046bd71ab5,tricorn
4d881855-0def-4de9-a1fc-40b28181a1a5,tricorn
0825b307-d084-43a1-9e95-585059d00852,tricorn
f7c40318-1fef-44d6-b9b6-1de5627174df,tricorn
bd8f3e8b-cad1-4791-ae1c-6b5aef0f52e3,tricorn
fd8ed041-241c-4121-838e-0229d4eef213,tricorn
48686b35-95a5-49c1-bac1-4553156e26bf,tricorn
a19750ad-7c83-49b8-af1b-332436e1ed87,tricorn
daf2e482-7908-4bd9-93a3-11c2ab355192,tricorn
8adec423-993c-428a-b55c-cb3b84094d55,tricorn
5e0d72dc-65a6-4db5-a1e0-6934bdd963f9,tricorn
430a694b-54cd-4c9d-b8b3-e9c1d46945bf,tricorn
be74b3c1-5d41-4c1d-a3a9-2f07a98e5fc4,tricorn
aa67a1c5-0e98-4a63-b5d2-031db48c4c83,tricorn
2fd32f00-504c-4721-a475-b9a277585eab,tricorn
3ef2af10-3b77-4be0-9c56-19ae8a9f44b0,tricorn
ce465501-47ec-491c-80f4-1f90757b065a,tricorn
c622e369-9439-4064-bca8-e112f0b00efa,tricorn
f7909345-4b33-4e75-b549-d54cbfdb2207,tricorn
851ee9f1-3979-4ab0-b04f-ce1649f5ee4e,tricorn
2d8d61b3-e207-45e8-9e84-7d2d7cd84c62,tricorn
63b043e6-dd01-4898-b610-85f13bc1a148,tricorn
c9272ebe-cc8f-4a89-be49-aeb6fb5b5404,tricorn
b1416d2e-649a-4fd3-ba1d-c48c4709b866,tricorn
b1f78e45-e803-433f-aca5-1d1b3f73b327,tricorn
15916073-c1f9-41ef-86ef-14e7d00ee0eb,tricorn
ceb99739-136d-47a7-9f0c-05646adcd8c6,tricorn
810666b8-4e74-4ffe-ae3b-dc1cdf1dea67,tricorn
452d02dd-b959-4312-b8d1-e295648d0e30,tricorn
1725348f-a00f-4481-9124-a7a6b446bc01,tricorn
c2e277c7-d49e-4a7e-ae60-e433854063f0,tricorn
6b76d9e7-3106-46d9-aa6e-4af5c07e522b,tricorn
98eb84f0-43e1-412f-a255-45caa54dcbf6,tricorn
e02d9cf1-bb57-482b-b2b3-3c1e119e9809,tricorn
227bd8a2-4a87-4932-8da6-9d9173da794c,tricorn
3ba7c438-aa33-42cf-981c-6fb548114f3c,tricorn
6b762ffd-5970-4e5c-85c5-90038a8a0310,tricorn
c4bafd04-f6af-47e6-8acd-cc9d4dddc5a8,tricorn
7497b6a2-61a4-475e-852b-95f6b5b56048,tricorn
4b625390-cddb-430a-b6f4-a5bf971da77a,tricorn
739a0f80-0cdb-4c1e-8a87-694f8901251a,tricorn
8116de33-3bf4-4f84-9d49-fbc795843ccf,tricorn
a1a42de4-395e-470a-b18a-ea01615ebb96,tricorn
7d7de8b4-20f0-4cdc-9a0e-4b52c0e32ff3,tricorn
1be26ba9-5896-4f4b-aae0-7476862e0d0a,tricorn
4eeec6fe-0c18-445e-96d4-a8170ce4efa5,tricorn
8cc7ba7a-1254-4f05-9922-12124c235755,tricorn
56d67727-cc44-4900-9cb5-769edfb7ae02,tricorn
29234b07-b376-4e38-95e2-32c0468a38b8,tricorn
05d7c2da-ab65-46ba-858f-8afbd6bc9ab4,tricorn
983aba93-cd9b-49c4-accb-10ca9f77a04b,tricorn
5964dbbc-2a22-4db1-9497-b8fb526a95de,tricorn
2b7da377-0b4d-4b32-b59e-1f10f6f2138f,tricorn
d62d869d-dcf7-4ab6-8acd-7f81c9a74019,tricorn
0df907db-12ba-4d9a-a890-1e2e6cadb30b,tricorn
5a7606cd-62e0-4917-a835-686d950d5812,tricorn
6c1b9f96-618b-4cfd-b3e6-47c4be2a5e0a,tricorn
6e1eaee6-5fa1-432f-b828-eec341135b1e,tricorn
7e74aa31-3d93-4ce6-9c5f-97554e44aacb,tricorn
443be3b0-87dc-4639-a775-2b90c93257cd,tricorn
278b85b0-f1b0-45ad-ba0f-747cbcde168e,tricorn
a91055b4-d412-4d85-b781-b1d8d61a34b7,tricorn
b486b76d-bbb2-4400-96f9-8810dc1b8fd1,tricorn
0ac7a62e-a4de-4c8f-bb01-ebfc7ada39b4,tricorn
48628ab2-2fbf-46bf-8242-69d589ff2ec0,tricorn
4e8b9b80-ee34-405b-8ab2-14826c5aac9d,tricorn
0f90ec42-0739-42d7-ad83-d9918ce53a01,tricorn
b30750b0-8b23-42fd-ad29-88b90a76c2d0,tricorn
9aefb5d9-272b-478b-a0d3-7cf03091a224,tricorn
c531a935-fafa-4163-b440-5f80b2c2ee71,tricorn
761df2c2-101f-4c61-af13-075b71e0f8a8,tricorn
fe19c741-1db6-489e-8ffd-3fc0713c9144,tricorn
1e29ad1c-4369-4fe0-b4fc-931afd592728,tricorn
31e4795e-289e-4e28-9f95-73f9a879a797,tricorn
8085385e-12cf-4ad0-9efa-c4a7e7e02f63,tricorn
94edbbba-6979-477d-bdd9-cf6d87bb788b,tricorn
4532ccec-edf2-497d-ae34-e1a98d8307cb,tricorn
a147b53b-82aa-4b32-9258-1a3068a58f8e,tricorn
ff11fa94-dba8-4cc4-9180-74366774c142,tricorn
5ffdec3c-4e26-4813-bda9-accb30062047,tricorn
29b2153e-dc6f-4eb4-aec3-7126ef035843,tricorn
f63d493d-1725-4a8c-ad71-e46d6637ea52,tricorn
d76f5eff-877c-4620-983a-9897476c26da,tricorn
38288f8a-d500-4745-a29c-8c93a00c5cf0,tricorn
b8e5bb7f-788f-4ed9-8575-18c33d8be5e3,tricorn
774a61dc-6501-4be2-a568-0d28c4a0c81d,tricorn
398a1ec4-ae99-47ac-860d-81581e53ab0d,tricorn
9a3f4c5d-a2a5-40d0-bccf-efa44d1584d5,tricorn
640576cd-e8b6-43b6-8ba9-b9ef675d8b5b,tricorn
f6926a74-7b5f-496d-a3ca-326bd42d0b65,tricorn
27cc3311-d347-472a-b311-6f9cb69477ec,tricorn
057aa681-24af-407b-9562-509b4c1098b4,tricorn
8aca89d9-b6a9-4bac-bb42-9444d7b7a787,tricorn
2b54e332-f6d2-4204-8b84-8d5d2ed7bb59,tricorn
734b2f50-14e8-4e37-8f46-0222a6e84271,tricorn
2e1e4e4d-c0e2-410c-bbc1-a6f6edc35ad9,tricorn
f52e29c3-c44f-4d5c-ad2b-5bd8fc2bc522,tricorn
18bde376-e36f-4d4e-8db6-13e735a3c766,tricorn
af89c445-2fff-414c-be14-903c923ec1b2,tricorn
43b8ea28-0e4e-4650-8dcf-f39c1753ba4f,tricorn
bae504c9-486c-4287-8770-06143fef4cb3,tricorn
6229a4af-1f92-4fd4-b2ec-a48ad5f3d1f4,tricorn
bf49be09-b263-49d6-aade-4bb9a8f455ff,tricorn
47c931b4-e5d6-4b8f-af02-63fb938b89be,tricorn
e3ddbd89-6614-44cf-bcc8-ffd88e8c659e,tricorn
c1e7e6f9-9af3-4b49-8e19-08d8c4637281,tricorn
72660969-4332-4c5f-bf96-05312b9f868a,tricorn
6bb3f29b-3447-4987-b928-358af3bd4a8d,tricorn
e4cb322d-8499-4348-93d4-691bad678bd1,tricorn
bd2e8653-a9e8-4062-9854-81fa6ffbfc41,tricorn
f14b1311-18a6-46be-b7cf-5d443753f617,tricorn
4d64d532-c6ed-4931-a9e9-211298c5c744,tricorn
fc6a9c10-945e-4ef3-98bb-896792017b44,tricorn
3d0941cf-b305-4949-8299-80c234dd50b9,tricorn
aedc2cf7-73c5-461d-8693-0c7e3cc6867a,tricorn
4fc63c3f-9302-4b29-9683-9f72501a0afc,tricorn
8c9a1c48-cf2a-47dc-a9f3-7d4e5d9627c7,tricorn
aa1cc22f-062d-46ad-8a97-97bb160f2991,tricorn
503ea80c-070a-4d7d-8b9f-a0d359b35a6d,tricorn
281eae81-e59c-4017-8b27-7fb210e91c82,tricorn
0e74ce5e-a092-4489-b135-9b036c75dfe1,tricorn
c74f7135-216d-4b5d-9afd-087690b449ca,tricorn
5cc6c357-e779-4fb5-8de9-43870f695e84,tricorn
7e7fc07e-7bd8-42cb-95b1-7b292f89ffed,tricorn
f3d95c32-465e-4c2a-88e9-b19a5b8bbb5e,tricorn
fda46ae5-5546-4f42-85c2-0e06b9f942e6,tricorn
d1c0577b-553f-44a9-b394-dd8de15b3dcb,tricorn
7bce8240-7d45-4d74-a3a6-7462c8d1fb0a,tricorn
1deef6b2-cc50-4719-b5c1-bb348c1c6b3c,tricorn
dad0fd24-953c-4356-98a6-c451816a0611,tricorn
47961649-36ce-4a6f-8be5-2572ab3f55ce,tricorn
2844a83b-5975-432e-b226-7236b2200e20,tricorn
d5985865-107d-4093-bc6b-c4228ab086ff,tricorn
730de9fa-940c-4773-88fc-2dc78a638ab7,tricorn
6667eeaa-237e-4580-8ab5-21bd5f80c5e9,tricorn
b3fc3ab5-83b7-4181-a2e5-0e133699835d,tricorn
d1c04a26-59c6-4511-875c-e9facf5afc61,tricorn
f6392038-f362-4fc0-9ff8-761aaae80585,tricorn
9de1a450-0429-4903-9893-2c747d9184bd,tricorn
44894459-c44d-43f6-98da-e5ecc55230a3,tricorn
fb7abff1-015f-4ecd-af78-9f9a4118d8d5,tricorn
1f2cfdba-417b-49ea-b8e9-9516a228c402,tricorn
640ae83c-4415-4b8e-8440-330ece40c8f3,tricorn
96624991-ee3b-43ed-bf53-74071fa9c910,tricorn
efef268c-3c7c-4465-b850-9c01be4b33fa,tricorn
5ca2eec1-504e-4263-aa84-8584e5bf6d12,tricorn
4049c386-9fac-4981-9bf6-bc5460e2c35a,tricorn
b7a65a83-319d-482b-ae16-dde04303ea1c,tricorn
841f6acb-137e-473d-8255-154493762122,tricorn
ffaa51e2-64a3-4acb-b52f-4811eafa8bc2,tricorn
ebe80137-e23a-44af-9daf-fb21533efbe7,tricorn
